v0,N,dpsi_deg,vstar
-400,52,162,454.8
-400,52,164,453.8
-400,52,166,451.8
-400,52,168,449.7
-400,52,170,453.8
-400,52,172,453.8
-400,52,174,454.8
-400,52,176,454.8
-400,52,178,454.8
-400,52,180,453.8
-400,54,0,456.7
-400,54,2,456.7
-400,54,4,456.7
-400,54,6,456.7
-400,54,8,456.7
-400,54,10,456.7
-400,54,12,456.7
-400,54,14,456.7
-400,54,16,456.7
-400,54,18,456.7
-400,54,20,456.7
-400,54,22,456.7
-400,54,24,456.7
-400,54,26,456.7
-400,54,28,456.7
-400,54,30,456.7
-400,54,32,456.7
-400,54,34,456.7
-400,54,36,456.7
-400,54,38,456.7
-400,54,40,456.7
-400,54,42,456.7
-400,54,44,456.7
-400,54,46,456.7
-400,54,48,456.7
-400,54,50,456.7
-400,54,52,456.7
-400,54,54,456.7
-400,54,56,456.7
-400,54,58,456.7
-400,54,60,456.7
-400,54,62,456.7
-400,54,64,456.7
-400,54,66,456.7
-400,54,68,456.7
-400,54,70,456.7
-400,54,72,456.7
-400,54,74,456.7
-400,54,76,456.7
-400,54,78,456.7
-400,54,80,456.7
-400,54,82,456.7
-400,54,84,456.7
-400,54,86,456.7
-400,54,88,456.7
-400,54,90,456.7
-400,54,92,456.7
-400,54,94,456.7
-400,54,96,456.7
-400,54,98,456.7
-400,54,100,456.7
-400,54,102,456.7
-400,54,104,456.7
-400,54,106,456.7
-400,54,108,456.7
-400,54,110,456.7
-400,54,112,456.7
-400,54,114,456.7
-400,54,116,456.7
-400,54,118,456.7
-400,54,120,456.7
-400,54,122,456.7
-400,54,124,456.7
-400,54,126,456.7
-400,54,128,456.7
-400,54,130,456.7
-400,54,132,456.7
-400,54,134,456.7
-400,54,136,456.7
-400,54,138,456.7
-400,54,140,456.7
-400,54,142,456.7
-400,54,144,456.7
-400,54,146,456.7
-400,54,148,456.7
-400,54,150,456.7
-400,54,152,456.7
-400,54,154,456.7
-400,54,156,456.7
-400,54,158,456.7
-400,54,160,456.7
-400,54,162,456.7
-400,54,164,455.7
-400,54,166,455.7
-400,54,168,454.8
-400,54,170,456.7
-400,54,172,455.7
-400,54,174,456.7
-400,54,176,456.7
-400,54,178,456.7
-400,54,180,455.7
-400,56,0,458.7
-400,56,2,458.7
-400,56,4,458.7
-400,56,6,458.7
-400,56,8,458.7
-400,56,10,458.7
-400,56,12,458.7
-400,56,14,458.7
-400,56,16,458.7
-400,56,18,458.7
-400,56,20,458.7
-400,56,22,458.7
-400,56,24,458.7
-400,56,26,458.7
-400,56,28,458.7
-400,56,30,458.7
-400,56,32,458.7
-400,56,34,458.7
-400,56,36,458.7
-400,56,38,458.7
-400,56,40,458.7
-400,56,42,458.7
-400,56,44,458.7
-400,56,46,458.7
-400,56,48,458.7
-400,56,50,458.7
-400,56,52,458.7
-400,56,54,458.7
-400,56,56,458.7
-400,56,58,458.7
-400,56,60,458.7
-400,56,62,458.7
-400,56,64,458.7
-400,56,66,458.7
-400,56,68,458.7
-400,56,70,458.7
-400,56,72,458.7
-400,56,74,458.7
-400,56,76,458.7
-400,56,78,458.7
-400,56,80,458.7
-400,56,82,458.7
-400,56,84,458.7
-400,56,86,458.7
-400,56,88,458.7
-400,56,90,458.7
-400,56,92,458.7
-400,56,94,458.7
-400,56,96,458.7
-400,56,98,458.7
-400,56,100,458.7
-400,56,102,458.7
-400,56,104,458.7
-400,56,106,458.7
-400,56,108,458.7
-400,56,110,458.7
-400,56,112,458.7
-400,56,114,458.7
-400,56,116,458.7
-400,56,118,458.7
-400,56,120,458.7
-400,56,122,458.7
-400,56,124,458.7
-400,56,126,458.7
-400,56,128,458.7
-400,56,130,458.7
-400,56,132,458.7
-400,56,134,458.7
-400,56,136,458.7
-400,56,138,458.7
-400,56,140,458.7
-400,56,142,458.7
-400,56,144,458.7
-400,56,146,458.7
-400,56,148,458.7
-400,56,150,458.7
-400,56,152,458.7
-400,56,154,458.7
-400,56,156,458.7
-400,56,158,458.7
-400,56,160,458.7
-400,56,162,458.7
-400,56,164,458.7
-400,56,166,458.7
-400,56,168,458.7
-400,56,170,458.7
-400,56,172,457.7
-400,56,174,458.7
-400,56,176,458.7
-400,56,178,458.7
-400,56,180,457.7
-400,58,0,460.7
-400,58,2,460.7
-400,58,4,460.7
-400,58,6,460.7
-400,58,8,460.7
-400,58,10,460.7
-400,58,12,460.7
-400,58,14,460.7
-400,58,16,460.7
-400,58,18,460.7
-400,58,20,460.7
-400,58,22,460.7
-400,58,24,460.7
-400,58,26,460.7
-400,58,28,460.7
-400,58,30,460.7
-400,58,32,460.7
-400,58,34,460.7
-400,58,36,460.7
-400,58,38,460.7
-400,58,40,460.7
-400,58,42,460.7
-400,58,44,460.7
-400,58,46,460.7
-400,58,48,460.7
-400,58,50,460.7
-400,58,52,460.7
-400,58,54,460.7
-400,58,56,460.7
-400,58,58,460.7
-400,58,60,460.7
-400,58,62,460.7
-400,58,64,460.7
-400,58,66,460.7
-400,58,68,460.7
-400,58,70,460.7
-400,58,72,460.7
-400,58,74,460.7
-400,58,76,460.7
-400,58,78,460.7
-400,58,80,460.7
-400,58,82,460.7
-400,58,84,460.7
-400,58,86,460.7
-400,58,88,460.7
-400,58,90,460.7
-400,58,92,460.7
-400,58,94,460.7
-400,58,96,460.7
-400,58,98,460.7
-400,58,100,460.7
-400,58,102,460.7
-400,58,104,460.7
-400,58,106,460.7
-400,58,108,460.7
-400,58,110,460.7
-400,58,112,460.7
-400,58,114,460.7
-400,58,116,460.7
-400,58,118,460.7
-400,58,120,460.7
-400,58,122,460.7
-400,58,124,460.7
-400,58,126,460.7
-400,58,128,460.7
-400,58,130,460.7
-400,58,132,460.7
-400,58,134,460.7
-400,58,136,460.7
-400,58,138,460.7
-400,58,140,460.7
-400,58,142,460.7
-400,58,144,460.7
-400,58,146,460.7
-400,58,148,460.7
-400,58,150,460.7
-400,58,152,460.7
-400,58,154,460.7
-400,58,156,460.7
-400,58,158,460.7
-400,58,160,460.7
-400,58,162,460.7
-400,58,164,460.7
-400,58,166,460.7
-400,58,168,460.7
-400,58,170,460.7
-400,58,172,459.7
-400,58,174,460.7
-400,58,176,460.7
-400,58,178,460.7
-400,58,180,460.7
-400,60,0,462.6
-400,60,2,462.6
-400,60,4,462.6
-400,60,6,462.6
-400,60,8,462.6
-400,60,10,462.6
-400,60,12,462.6
-400,60,14,462.6
-400,60,16,462.6
-400,60,18,462.6
-400,60,20,462.6
-400,60,22,462.6
-400,60,24,462.6
-400,60,26,462.6
-400,60,28,462.6
-400,60,30,462.6
-400,60,32,462.6
-400,60,34,462.6
-400,60,36,462.6
-400,60,38,462.6
-400,60,40,462.6
-400,60,42,462.6
-400,60,44,462.6
-400,60,46,462.6
-400,60,48,462.6
-400,60,50,462.6
-400,60,52,462.6
-400,60,54,462.6
-400,60,56,462.6
-400,60,58,462.6
-400,60,60,462.6
-400,60,62,462.6
-400,60,64,462.6
-400,60,66,462.6
-400,60,68,462.6
-400,60,70,462.6
-400,60,72,462.6
-400,60,74,462.6
-400,60,76,462.6
-400,60,78,462.6
-400,60,80,462.6
-400,60,82,462.6
-400,60,84,462.6
-400,60,86,462.6
-400,60,88,462.6
-400,60,90,462.6
-400,60,92,462.6
-400,60,94,462.6
-400,60,96,462.6
-400,60,98,462.6
-400,60,100,462.6
-400,60,102,462.6
-400,60,104,462.6
-400,60,106,462.6
-400,60,108,462.6
-400,60,110,462.6
-400,60,112,462.6
-400,60,114,462.6
-400,60,116,462.6
-400,60,118,462.6
-400,60,120,462.6
-400,60,122,462.6
-400,60,124,462.6
-400,60,126,462.6
-400,60,128,462.6
-400,60,130,462.6
-400,60,132,462.6
-400,60,134,462.6
-400,60,136,462.6
-400,60,138,462.6
-400,60,140,462.6
-400,60,142,462.6
-400,60,144,462.6
-400,60,146,462.6
-400,60,148,462.6
-400,60,150,462.6
-400,60,152,462.6
-400,60,154,462.6
-400,60,156,462.6
-400,60,158,462.6
-400,60,160,462.6
-400,60,162,462.6
-400,60,164,462.6
-400,60,166,462.6
-400,60,168,462.6
-400,60,170,462.6
-400,60,172,462.6
-400,60,174,462.6
-400,60,176,462.6
-400,60,178,462.6
-400,60,180,462.6
-400,62,0,464.5
-400,62,2,464.5
-400,62,4,464.5
-400,62,6,464.5
-400,62,8,464.5
-400,62,10,464.5
-400,62,12,464.5
-400,62,14,464.5
-400,62,16,464.5
-400,62,18,464.5
-400,62,20,464.5
-400,62,22,464.5
-400,62,24,464.5
-400,62,26,464.5
-400,62,28,464.5
-400,62,30,464.5
-400,62,32,464.5
-400,62,34,464.5
-400,62,36,464.5
-400,62,38,464.5
-400,62,40,464.5
-400,62,42,464.5
-400,62,44,464.5
-400,62,46,464.5
-400,62,48,464.5
-400,62,50,464.5
-400,62,52,464.5
-400,62,54,464.5
-400,62,56,464.5
-400,62,58,464.5
-400,62,60,464.5
-400,62,62,464.5
-400,62,64,464.5
-400,62,66,464.5
-400,62,68,464.5
-400,62,70,464.5
-400,62,72,464.5
-400,62,74,464.5
-400,62,76,464.5
-400,62,78,464.5
-400,62,80,464.5
-400,62,82,464.5
-400,62,84,464.5
-400,62,86,464.5
-400,62,88,464.5
-400,62,90,464.5
-400,62,92,464.5
-400,62,94,464.5
-400,62,96,464.5
-400,62,98,464.5
-400,62,100,464.5
-400,62,102,464.5
-400,62,104,464.5
-400,62,106,464.5
-400,62,108,464.5
-400,62,110,464.5
-400,62,112,464.5
-400,62,114,464.5
-400,62,116,464.5
-400,62,118,464.5
-400,62,120,464.5
-400,62,122,464.5
-400,62,124,464.5
-400,62,126,464.5
-400,62,128,464.5
-400,62,130,464.5
-400,62,132,464.5
-400,62,134,464.5
-400,62,136,464.5
-400,62,138,464.5
-400,62,140,464.5
-400,62,142,464.5
-400,62,144,464.5
-400,62,146,464.5
-400,62,148,464.5
-400,62,150,464.5
-400,62,152,464.5
-400,62,154,464.5
-400,62,156,464.5
-400,62,158,464.5
-400,62,160,464.5
-400,62,162,464.5
-400,62,164,464.5
-400,62,166,464.5
-400,62,168,464.5
-400,62,170,464.5
-400,62,172,464.5
-400,62,174,464.5
-400,62,176,464.5
-400,62,178,464.5
-400,62,180,464.5
-400,64,0,466.5
-400,64,2,466.5
-400,64,4,466.5
-400,64,6,466.5
-400,64,8,466.5
-400,64,10,466.5
-400,64,12,466.5
-400,64,14,466.5
-400,64,16,466.5
-400,64,18,466.5
-400,64,20,466.5
-400,64,22,466.5
-400,64,24,466.5
-400,64,26,466.5
-400,64,28,466.5
-400,64,30,466.5
-400,64,32,466.5
-400,64,34,466.5
-400,64,36,466.5
-400,64,38,466.5
-400,64,40,466.5
-400,64,42,466.5
-400,64,44,466.5
-400,64,46,466.5
-400,64,48,466.5
-400,64,50,466.5
-400,64,52,466.5
-400,64,54,466.5
-400,64,56,466.5
-400,64,58,466.5
-400,64,60,466.5
-400,64,62,466.5
-400,64,64,466.5
-400,64,66,466.5
-400,64,68,466.5
-400,64,70,466.5
-400,64,72,466.5
-400,64,74,466.5
-400,64,76,466.5
-400,64,78,466.5
-400,64,80,466.5
-400,64,82,466.5
-400,64,84,466.5
-400,64,86,466.5
-400,64,88,466.5
-400,64,90,466.5
-400,64,92,466.5
-400,64,94,466.5
-400,64,96,466.5
-400,64,98,466.5
-400,64,100,466.5
-400,64,102,466.5
-400,64,104,466.5
-400,64,106,466.5
-400,64,108,466.5
-400,64,110,466.5
-400,64,112,466.5
-400,64,114,466.5
-400,64,116,466.5
-400,64,118,466.5
-400,64,120,466.5
-400,64,122,466.5
-400,64,124,466.5
-400,64,126,466.5
-400,64,128,466.5
-400,64,130,466.5
-400,64,132,466.5
-400,64,134,466.5
-400,64,136,466.5
-400,64,138,466.5
-400,64,140,466.5
-400,64,142,466.5
-400,64,144,466.5
-400,64,146,466.5
-400,64,148,466.5
-400,64,150,466.5
-400,64,152,466.5
-400,64,154,466.5
-400,64,156,466.5
-400,64,158,466.5
-400,64,160,466.5
-400,64,162,466.5
-400,64,164,466.5
-400,64,166,466.5
-400,64,168,466.5
-400,64,170,466.5
-400,64,172,466.5
-400,64,174,466.5
-400,64,176,466.5
-400,64,178,466.5
-400,64,180,466.5
-400,66,0,468.4
-400,66,2,468.4
-400,66,4,468.4
-400,66,6,468.4
-400,66,8,468.4
-400,66,10,468.4
-400,66,12,468.4
-400,66,14,468.4
-400,66,16,468.4
-400,66,18,468.4
-400,66,20,468.4
-400,66,22,468.4
-400,66,24,468.4
-400,66,26,468.4
-400,66,28,468.4
-400,66,30,468.4
-400,66,32,468.4
-400,66,34,468.4
-400,66,36,468.4
-400,66,38,468.4
-400,66,40,468.4
-400,66,42,468.4
-400,66,44,468.4
-400,66,46,468.4
-400,66,48,468.4
-400,66,50,468.4
-400,66,52,468.4
-400,66,54,468.4
-400,66,56,468.4
-400,66,58,468.4
-400,66,60,468.4
-400,66,62,468.4
-400,66,64,468.4
-400,66,66,468.4
-400,66,68,468.4
-400,66,70,468.4
-400,66,72,468.4
-400,66,74,468.4
-400,66,76,468.4
-400,66,78,468.4
-400,66,80,468.4
-400,66,82,468.4
-400,66,84,468.4
-400,66,86,468.4
-400,66,88,468.4
-400,66,90,468.4
-400,66,92,468.4
-400,66,94,468.4
-400,66,96,468.4
-400,66,98,468.4
-400,66,100,468.4
-400,66,102,468.4
-400,66,104,468.4
-400,66,106,468.4
-400,66,108,468.4
-400,66,110,468.4
-400,66,112,468.4
-400,66,114,468.4
-400,66,116,468.4
-400,66,118,468.4
-400,66,120,468.4
-400,66,122,468.4
-400,66,124,468.4
-400,66,126,468.4
-400,66,128,468.4
-400,66,130,468.4
-400,66,132,468.4
-400,66,134,468.4
-400,66,136,468.4
-400,66,138,468.4
-400,66,140,468.4
-400,66,142,468.4
-400,66,144,468.4
-400,66,146,468.4
-400,66,148,468.4
-400,66,150,468.4
-400,66,152,468.4
-400,66,154,468.4
-400,66,156,468.4
-400,66,158,468.4
-400,66,160,468.4
-400,66,162,468.4
-400,66,164,468.4
-400,66,166,468.4
-400,66,168,468.4
-400,66,170,468.4
-400,66,172,468.4
-400,66,174,468.4
-400,66,176,468.4
-400,66,178,468.4
-400,66,180,468.4
-400,68,0,470.3
-400,68,2,470.3
-400,68,4,470.3
-400,68,6,470.3
-400,68,8,470.3
-400,68,10,470.3
-400,68,12,470.3
-400,68,14,470.3
-400,68,16,470.3
-400,68,18,470.3
-400,68,20,470.3
-400,68,22,470.3
-400,68,24,470.3
-400,68,26,470.3
-400,68,28,470.3
-400,68,30,470.3
-400,68,32,470.3
-400,68,34,470.3
-400,68,36,470.3
-400,68,38,470.3
-400,68,40,470.3
-400,68,42,470.3
-400,68,44,470.3
-400,68,46,470.3
-400,68,48,470.3
-400,68,50,470.3
-400,68,52,470.3
-400,68,54,470.3
-400,68,56,470.3
-400,68,58,470.3
-400,68,60,470.3
-400,68,62,470.3
-400,68,64,470.3
-400,68,66,470.3
-400,68,68,470.3
-400,68,70,470.3
-400,68,72,470.3
-400,68,74,470.3
-400,68,76,470.3
-400,68,78,470.3
-400,68,80,470.3
-400,68,82,470.3
-400,68,84,470.3
-400,68,86,470.3
-400,68,88,470.3
-400,68,90,470.3
-400,68,92,470.3
-400,68,94,470.3
-400,68,96,470.3
-400,68,98,470.3
-400,68,100,470.3
-400,68,102,470.3
-400,68,104,470.3
-400,68,106,470.3
-400,68,108,470.3
-400,68,110,470.3
-400,68,112,470.3
-400,68,114,470.3
-400,68,116,470.3
-400,68,118,470.3
-400,68,120,470.3
-400,68,122,470.3
-400,68,124,470.3
-400,68,126,470.3
-400,68,128,470.3
-400,68,130,470.3
-400,68,132,470.3
-400,68,134,470.3
-400,68,136,470.3
-400,68,138,470.3
-400,68,140,470.3
-400,68,142,470.3
-400,68,144,470.3
-400,68,146,470.3
-400,68,148,470.3
-400,68,150,470.3
-400,68,152,470.3
-400,68,154,470.3
-400,68,156,470.3
-400,68,158,470.3
-400,68,160,470.3
-400,68,162,470.3
-400,68,164,470.3
-400,68,166,470.3
-400,68,168,470.3
-400,68,170,470.3
-400,68,172,470.3
-400,68,174,470.3
-400,68,176,470.3
-400,68,178,470.3
-400,68,180,470.3
-400,70,0,472.2
-400,70,2,472.2
-400,70,4,472.2
-400,70,6,472.2
-400,70,8,472.2
-400,70,10,472.2
-400,70,12,472.2
-400,70,14,472.2
-400,70,16,472.2
-400,70,18,472.2
-400,70,20,472.2
-400,70,22,472.2
-400,70,24,472.2
-400,70,26,472.2
-400,70,28,472.2
-400,70,30,472.2
-400,70,32,472.2
-400,70,34,472.2
-400,70,36,472.2
-400,70,38,472.2
-400,70,40,472.2
-400,70,42,472.2
-400,70,44,472.2
-400,70,46,472.2
-400,70,48,472.2
-400,70,50,472.2
-400,70,52,472.2
-400,70,54,472.2
-400,70,56,472.2
-400,70,58,472.2
-400,70,60,472.2
-400,70,62,472.2
-400,70,64,472.2
-400,70,66,472.2
-400,70,68,472.2
-400,70,70,472.2
-400,70,72,472.2
-400,70,74,472.2
-400,70,76,472.2
-400,70,78,472.2
-400,70,80,472.2
-400,70,82,472.2
-400,70,84,472.2
-400,70,86,472.2
-400,70,88,472.2
-400,70,90,472.2
-400,70,92,472.2
-400,70,94,472.2
-400,70,96,472.2
-400,70,98,472.2
-400,70,100,472.2
-400,70,102,472.2
-400,70,104,472.2
-400,70,106,472.2
-400,70,108,472.2
-400,70,110,472.2
-400,70,112,472.2
-400,70,114,472.2
-400,70,116,472.2
-400,70,118,472.2
-400,70,120,472.2
-400,70,122,472.2
-400,70,124,472.2
-400,70,126,472.2
-400,70,128,472.2
-400,70,130,472.2
-400,70,132,472.2
-400,70,134,472.2
-400,70,136,472.2
-400,70,138,472.2
-400,70,140,472.2
-400,70,142,472.2
-400,70,144,472.2
-400,70,146,472.2
-400,70,148,472.2
-400,70,150,472.2
-400,70,152,472.2
-400,70,154,472.2
-400,70,156,472.2
-400,70,158,472.2
-400,70,160,472.2
-400,70,162,472.2
-400,70,164,472.2
-400,70,166,472.2
-400,70,168,472.2
-400,70,170,472.2
-400,70,172,472.2
-400,70,174,472.2
-400,70,176,472.2
-400,70,178,472.2
-400,70,180,472.2
-400,72,0,474.1
-400,72,2,474.1
-400,72,4,474.1
-400,72,6,474.1
-400,72,8,474.1
-400,72,10,474.1
-400,72,12,474.1
-400,72,14,474.1
-400,72,16,474.1
-400,72,18,474.1
-400,72,20,474.1
-400,72,22,474.1
-400,72,24,474.1
-400,72,26,474.1
-400,72,28,474.1
-400,72,30,474.1
-400,72,32,474.1
-400,72,34,474.1
-400,72,36,474.1
-400,72,38,474.1
-400,72,40,474.1
-400,72,42,474.1
-400,72,44,474.1
-400,72,46,474.1
-400,72,48,474.1
-400,72,50,474.1
-400,72,52,474.1
-400,72,54,474.1
-400,72,56,474.1
-400,72,58,474.1
-400,72,60,474.1
-400,72,62,474.1
-400,72,64,474.1
-400,72,66,474.1
-400,72,68,474.1
-400,72,70,474.1
-400,72,72,474.1
-400,72,74,474.1
-400,72,76,474.1
-400,72,78,474.1
-400,72,80,474.1
-400,72,82,474.1
-400,72,84,474.1
-400,72,86,474.1
-400,72,88,474.1
-400,72,90,474.1
-400,72,92,474.1
-400,72,94,474.1
-400,72,96,474.1
-400,72,98,474.1
-400,72,100,474.1
-400,72,102,474.1
-400,72,104,474.1
-400,72,106,474.1
-400,72,108,474.1
-400,72,110,474.1
-400,72,112,474.1
-400,72,114,474.1
-400,72,116,474.1
-400,72,118,474.1
-400,72,120,474.1
-400,72,122,474.1
-400,72,124,474.1
-400,72,126,474.1
-400,72,128,474.1
-400,72,130,474.1
-400,72,132,474.1
-400,72,134,474.1
-400,72,136,474.1
-400,72,138,474.1
-400,72,140,474.1
-400,72,142,474.1
-400,72,144,474.1
-400,72,146,474.1
-400,72,148,474.1
-400,72,150,474.1
-400,72,152,474.1
-400,72,154,474.1
-400,72,156,474.1
-400,72,158,474.1
-400,72,160,474.1
-400,72,162,474.1
-400,72,164,474.1
-400,72,166,474.1
-400,72,168,474.1
-400,72,170,474.1
-400,72,172,474.1
-400,72,174,474.1
-400,72,176,474.1
-400,72,178,474.1
-400,72,180,474.1
-400,74,0,476.0
-400,74,2,476.0
-400,74,4,476.0
-400,74,6,476.0
-400,74,8,476.0
-400,74,10,476.0
-400,74,12,476.0
-400,74,14,476.0
-400,74,16,476.0
-400,74,18,476.0
-400,74,20,476.0
-400,74,22,476.0
-400,74,24,476.0
-400,74,26,476.0
-400,74,28,476.0
-400,74,30,476.0
-400,74,32,476.0
-400,74,34,476.0
-400,74,36,476.0
-400,74,38,476.0
-400,74,40,476.0
-400,74,42,476.0
-400,74,44,476.0
-400,74,46,476.0
-400,74,48,476.0
-400,74,50,476.0
-400,74,52,476.0
-400,74,54,476.0
-400,74,56,476.0
-400,74,58,476.0
-400,74,60,476.0
-400,74,62,476.0
-400,74,64,476.0
-400,74,66,476.0
-400,74,68,476.0
-400,74,70,476.0
-400,74,72,476.0
-400,74,74,476.0
-400,74,76,476.0
-400,74,78,476.0
-400,74,80,476.0
-400,74,82,476.0
-400,74,84,476.0
-400,74,86,476.0
-400,74,88,476.0
-400,74,90,476.0
-400,74,92,476.0
-400,74,94,476.0
-400,74,96,476.0
-400,74,98,476.0
-400,74,100,476.0
-400,74,102,476.0
-400,74,104,476.0
-400,74,106,476.0
-400,74,108,476.0
-400,74,110,476.0
-400,74,112,476.0
-400,74,114,476.0
-400,74,116,476.0
-400,74,118,476.0
-400,74,120,476.0
-400,74,122,476.0
-400,74,124,476.0
-400,74,126,476.0
-400,74,128,476.0
-400,74,130,476.0
-400,74,132,476.0
-400,74,134,476.0
-400,74,136,476.0
-400,74,138,476.0
-400,74,140,476.0
-400,74,142,476.0
-400,74,144,476.0
-400,74,146,476.0
-400,74,148,476.0
-400,74,150,476.0
-400,74,152,476.0
-400,74,154,476.0
-400,74,156,476.0
-400,74,158,476.0
-400,74,160,476.0
-400,74,162,476.0
-400,74,164,476.0
-400,74,166,476.0
-400,74,168,476.0
-400,74,170,476.0
-400,74,172,476.0
-400,74,174,476.0
-400,74,176,476.0
-400,74,178,476.0
-400,74,180,476.0
-400,76,0,477.9
-400,76,2,477.9
-400,76,4,477.9
-400,76,6,477.9
-400,76,8,477.9
-400,76,10,477.9
-400,76,12,477.9
-400,76,14,477.9
-400,76,16,477.9
-400,76,18,477.9
-400,76,20,477.9
-400,76,22,477.9
-400,76,24,477.9
-400,76,26,477.9
-400,76,28,477.9
-400,76,30,477.9
-400,76,32,477.9
-400,76,34,477.9
-400,76,36,477.9
-400,76,38,477.9
-400,76,40,477.9
-400,76,42,477.9
-400,76,44,477.9
-400,76,46,477.9
-400,76,48,477.9
-400,76,50,477.9
-400,76,52,477.9
-400,76,54,477.9
-400,76,56,477.9
-400,76,58,477.9
-400,76,60,477.9
-400,76,62,477.9
-400,76,64,477.9
-400,76,66,477.9
-400,76,68,477.9
-400,76,70,477.9
-400,76,72,477.9
-400,76,74,477.9
-400,76,76,477.9
-400,76,78,477.9
-400,76,80,477.9
-400,76,82,477.9
-400,76,84,477.9
-400,76,86,477.9
-400,76,88,477.9
-400,76,90,477.9
-400,76,92,477.9
-400,76,94,477.9
-400,76,96,477.9
-400,76,98,477.9
-400,76,100,477.9
-400,76,102,477.9
-400,76,104,477.9
-400,76,106,477.9
-400,76,108,477.9
-400,76,110,477.9
-400,76,112,477.9
-400,76,114,477.9
-400,76,116,477.9
-400,76,118,477.9
-400,76,120,477.9
-400,76,122,477.9
-400,76,124,477.9
-400,76,126,477.9
-400,76,128,477.9
-400,76,130,477.9
-400,76,132,477.9
-400,76,134,477.9
-400,76,136,477.9
-400,76,138,477.9
-400,76,140,477.9
-400,76,142,477.9
-400,76,144,477.9
-400,76,146,477.9
-400,76,148,477.9
-400,76,150,477.9
-400,76,152,477.9
-400,76,154,477.9
-400,76,156,477.9
-400,76,158,477.9
-400,76,160,477.9
-400,76,162,477.9
-400,76,164,477.9
-400,76,166,477.9
-400,76,168,477.9
-400,76,170,477.9
-400,76,172,477.9
-400,76,174,477.9
-400,76,176,477.9
-400,76,178,477.9
-400,76,180,477.9
-400,78,0,479.8
-400,78,2,479.8
-400,78,4,479.8
-400,78,6,479.8
-400,78,8,479.8
-400,78,10,479.8
-400,78,12,479.8
-400,78,14,479.8
-400,78,16,479.8
-400,78,18,479.8
-400,78,20,479.8
-400,78,22,479.8
-400,78,24,479.8
-400,78,26,479.8
-400,78,28,479.8
-400,78,30,479.8
-400,78,32,479.8
-400,78,34,479.8
-400,78,36,479.8
-400,78,38,479.8
-400,78,40,479.8
-400,78,42,479.8
-400,78,44,479.8
-400,78,46,479.8
-400,78,48,479.8
-400,78,50,479.8
-400,78,52,479.8
-400,78,54,479.8
-400,78,56,479.8
-400,78,58,479.8
-400,78,60,479.8
-400,78,62,479.8
-400,78,64,479.8
-400,78,66,479.8
-400,78,68,479.8
-400,78,70,479.8
-400,78,72,479.8
-400,78,74,479.8
-400,78,76,479.8
-400,78,78,479.8
-400,78,80,479.8
-400,78,82,479.8
-400,78,84,479.8
-400,78,86,479.8
-400,78,88,479.8
-400,78,90,479.8
-400,78,92,479.8
-400,78,94,479.8
-400,78,96,479.8
-400,78,98,479.8
-400,78,100,479.8
-400,78,102,479.8
-400,78,104,479.8
-400,78,106,479.8
-400,78,108,479.8
-400,78,110,479.8
-400,78,112,479.8
-400,78,114,479.8
-400,78,116,479.8
-400,78,118,479.8
-400,78,120,479.8
-400,78,122,479.8
-400,78,124,479.8
-400,78,126,479.8
-400,78,128,479.8
-400,78,130,479.8
-400,78,132,479.8
-400,78,134,479.8
-400,78,136,479.8
-400,78,138,479.8
-400,78,140,479.8
-400,78,142,479.8
-400,78,144,479.8
-400,78,146,479.8
-400,78,148,479.8
-400,78,150,479.8
-400,78,152,479.8
-400,78,154,479.8
-400,78,156,479.8
-400,78,158,479.8
-400,78,160,479.8
-400,78,162,479.8
-400,78,164,479.8
-400,78,166,479.8
-400,78,168,479.8
-400,78,170,479.8
-400,78,172,479.8
-400,78,174,479.8
-400,78,176,479.8
-400,78,178,479.8
-400,78,180,479.8
-400,80,0,-1.0
-400,80,2,-1.0
-400,80,4,-1.0
-400,80,6,-1.0
-400,80,8,-1.0
-400,80,10,-1.0
-400,80,12,-1.0
-400,80,14,-1.0
-400,80,16,-1.0
-400,80,18,-1.0
-400,80,20,-1.0
-400,80,22,-1.0
-400,80,24,-1.0
-400,80,26,-1.0
-400,80,28,-1.0
-400,80,30,-1.0
-400,80,32,-1.0
-400,80,34,-1.0
-400,80,36,-1.0
-400,80,38,-1.0
-400,80,40,-1.0
-400,80,42,-1.0
-400,80,44,-1.0
-400,80,46,-1.0
-400,80,48,-1.0
-400,80,50,-1.0
-400,80,52,-1.0
-400,80,54,-1.0
-400,80,56,-1.0
-400,80,58,-1.0
-400,80,60,-1.0
-400,80,62,-1.0
-400,80,64,-1.0
-400,80,66,-1.0
-400,80,68,-1.0
-400,80,70,-1.0
-400,80,72,-1.0
-400,80,74,-1.0
-400,80,76,-1.0
-400,80,78,-1.0
-400,80,80,-1.0
-400,80,82,-1.0
-400,80,84,-1.0
-400,80,86,-1.0
-400,80,88,-1.0
-400,80,90,-1.0
-400,80,92,-1.0
-400,80,94,-1.0
-400,80,96,-1.0
-400,80,98,-1.0
-400,80,100,-1.0
-400,80,102,-1.0
-400,80,104,-1.0
-400,80,106,-1.0
-400,80,108,-1.0
-400,80,110,-1.0
-400,80,112,-1.0
-400,80,114,-1.0
-400,80,116,-1.0
-400,80,118,-1.0
-400,80,120,-1.0
-400,80,122,-1.0
-400,80,124,-1.0
-400,80,126,-1.0
-400,80,128,-1.0
-400,80,130,-1.0
-400,80,132,-1.0
-400,80,134,-1.0
-400,80,136,-1.0
-400,80,138,-1.0
-400,80,140,-1.0
